Titulo,Review,TipoViaje,Calificacion,OrigenAutor,FechaOpinion,FechaEstadia
CADA VEZ MENOS NATURALEZ,"Lo más vibrado fueron los árboles tan gruesos y tan antiguos, pero se nota que cada vez hay menos espacio, menos árboles, pero los que quedan son hermosos, muchas ardillas, muchos vendedores, agradable recorrido, respirar naturaleza.",,4,,4 de septiembre de 2017,mar de 2017
Hermoso lugar!,"Primera vez que visitaba Ciudad de México, así que tenía que hacer parada obligatoria en el zoológico de Chapultepec. Es un lugar muy lindo con demasiada vegetación y amplio espacio para los animales. Me hubiera gustado ver más variedad pero igual vi que estaban en remodelación algunas áreas. ",,4,"Tulum, México",2 de septiembre de 2017,ago de 2017
"Hermoso,imperdible","Es un lugar que forma parte del bosque del mismo nombre. Hay muchísimas as variedades de plantas y árboles dispuestas simétricamente y bien cuidadas. Tranquilo,gratis y se puede caminar disfrutando de olores y perfumes naturales",,5,"Mar del Plata, Argentina",31 de agosto de 2017,jul de 2017
"En medio de la Ciudad, árboles y aire fresco","Encontrar este bosque en medio de la Ciudad de México fue una sorpresa agradable. Es sorprendente la extensión de lo verde en medio de la ciudad!  Excelente lugar para alejarse del movimiento de la ciudad, un paseo perfecto para relajarse y para terminar con broche de oro, la visita al Castillo de Chapultepec, lleno de historia y detalles de arte exquisitos.",,5,"Ciudad de Guatemala, Guatemala",28 de agosto de 2017,ago de 2017
Para pasear y hacer ejercicio muy buen lugar,"Le puse solo 4 estrellas porque no abren el lunes, pero aparte de eso esta muy bonito el lugar, tiene recovecos que son un oasis entre una ciudad caótica.",,4,"Ciudad de México, México",23 de agosto de 2017,ago de 2017
Paseo obligado en la Cd. de México,"El parque de Chapultepec sigue siendo un lugar de visita muy interesante. Cuenta con uno de los principales zoológicos de México, varios museos (el de arte moderno, el de arte contemporáneo, el del caracol y en la mía área el Nacional de Antropología), el castillo de Chapultepec (de alto valor histórico) además del lago, los jardines y la vendimia. Muchas oportunidades de pasar un gran día.",,4,"Hermosillo, México",23 de agosto de 2017,jul de 2017
Recorrido recomendable,"Visitar el Bosque de Chapultepec es muy recomendable en tu paso por la zona, las autoridades le han estado dando mantenimiento y se cuenta con seguridad.",,4,"Oaxaca, México",23 de agosto de 2017,ago de 2017
la administración del parque... pésimo servicio.,"No pude conocer ya que nos disponíamos a entrar y caminar el parque pero resulta que era un lunes y los baños estaban cerrados ( la gente no va al baño un lunes??) y al bajar de uber despues del tráfico, como toda mujer que va al baño seguido, necesitaba ir para poder caminar y conocer tranquila. Segui el rotulo para el sanitario y al preguntar a un policía que vigilaba la oficina que se encuentra alli me indico que estaba cerrado por ser lunes y pregunte si podrían ayudarme y prestarme el sanitario para poder conocer pues a eso habia llegado y el policia se empecinó en no dejarme pasar primero, luego pase y en la oficina no quisieron prestar el sanitario como si les estuviese pidiendo algo fuera de lo normal. En fín, no pude ver el parque y no me quedaron ganas porque me parecio un pesimo servicio al cliente y al turista..",,3,"Ciudad de Guatemala, Guatemala",20 de agosto de 2017,ago de 2017
Aire fresco en la ciudad,Antes de llegar al Castillo de Chapultepec tienes este parque al que se puede llegar en metro. Es lindo y se recorre en poco tiempo.,,3,"Granada, España",19 de agosto de 2017,ago de 2017
Ubicado entre Reforma y el Castillo,"Es el pulmón de la ciudad, disfruté mi caminata con aire puro, alimentando ardillas y tomando fotografías...",,4,CARTAGENA,15 de agosto de 2017,ago de 2017
Q se puede decir del Cerro del Chapuin,"Sin duda es un lugar a visitar tan solo por tanta historia q hay en sus rincones, es un espacio amplio, verde con un gran lago precioso, Un castillo imperial, el único en America, y q fue escenario de la batalla de invasión de Estados Unidos a Mexico, un zoologico hermoso y bien cuidado, monumentos, galerías, puestos y restaurantes, asi como sede del auditorio Nacional y museos.El bosque de Chapultepec tiene paisajes hernosos, asi como todas las conveniencias para disfrutarlo, lo único, evitar ir de Domingo ya q una marea de gente lo visita.",,5,"Mexicali, México",14 de agosto de 2017,ago de 2017
Mágnífico,Este es uno de los parques que no debes de dejar de visitar ya que te lleva todo el día para poder recorrer una parte.,,5,"Culiacán, México",13 de agosto de 2017,jul de 2017
Bosque,"La caminata es super relajante se siente el olor de los arboles. Esta en los predios del Castillo, muy lindo",,5,"Bogotá, Colombia",10 de agosto de 2017,ago de 2017
Lago,"Es todo un complejo dentro del castillo de chapultepec, recomiendo el paseo en las barcazas aqui y no en zochimilco.",,5,"Bogotá, Colombia",10 de agosto de 2017,ago de 2017
Gran lugar,"El parque de Chapultepec es un clásico de la Ciudad de México pero es enorme, así que hay que planear bien una visita para saber por dónde se va a entrar y que atracciones se quiere visitar, desde el castillo de Chapultepec, el jardín botánico, el jardín japonés, alguno de los lagos, el zoológico, etc..Es una gran visita, lo único es que está un poco sucio.",,4,"Ciudad de México, México",8 de agosto de 2017,may de 2017
Familia VASTO PARQUE,"El parque alberga el Zoológico de la Ciudad de México, tiene un lago y vendedores por el mil! Todas las avenidas están llenas de puestos de comida, puestos de souvenirs y puestos de basura. Hay pedal barcos en el lago y varios paseos, pero no es lo moderno sin ser de plazo"" increíble"". Bien, quizás es. Después de todo, en ser moderno, el perrito es ""increíble"" doo.",,3,"Brisbane, Australia",2 de agosto de 2017,jun de 2017
Bueno Bonito Barato,"Vistamos en familia una exposición temporal y después de no asistir en muchos años me sorprende la cantidad de actividades que puedes realizar: desde una caminata por el bosque hasta la visita de todo tipo de atracciones, museos y un sinfín de actividades!",,4,"Huixquilucan, México",1 de agosto de 2017,jul de 2017
Muy lindo!,"El parque es muy lindo y grande!!! También se puede visitar el Castillo que esta bárbaro, la entrada no es muy cara y vale la pena una vesz que ya estas en el parque. ",,5,,1 de agosto de 2017,jul de 2017
"Un montón de baja a cubrir, ir en bicicleta.","Fuimos por un tour en bicicleta, vale la pena experimentar la inmensidad. Los carriles de sombra eran respiro desde cualquier calor. Tengo que volver para la Anthropologie Museo y el castillo.",,5,"San Francisco, CA",30 de julio de 2017,jul de 2017
gran pulmon en la ciudad,"un area de bosque, y senderos. para dar un paseo en bote en el lago. un paseo caminando o en bicicleta. ",,5,"Buenos Aires, Argentina",28 de julio de 2017,jul de 2017
Gran reserva natural,"Es un bello lugar, en el que se cuida la naturaleza, se respira aire puro en medio de la gran urbe.Ideal para caminar ",,5,"Bogotá, Colombia",27 de julio de 2017,jun de 2017
No te pierdas el agua fuerte de tlaloc,"Inaugurado recientemente, un viejo en el parque waterworks contiene impresionantes murales de Diego Rivera que estaban destinados originalmente a ser bajo el agua. Nunca más guay!",,5,"Brooklyn, Estado de Nueva York",27 de julio de 2017,mar de 2017
Hermoso parque en el corazón de la ciudad,"Las ciudades son a menudo definidos por sus parques y si ese es el caso, este no Ciudad de México orgulloso. Es grande y llena de hermosos senderos despertar, lagos, museos y un zoo. espectacular Los carritos de vendedor, una experiencia y de la tranquilidad, pero me los disfrutamos. Ciertamente puede escapar del ruido que generan y encontrar un lugar tranquilo, si es lo que buscas. Si iba al DF, no te pierdas este.",,5,San Francisco Bay Area,23 de julio de 2017,jul de 2017
Precioso en una soleada tarde de domingo,"Por todas partes había familias disfrutando del sol y el ambiente era precioso. Había artistas, personas con enormes burbujas y niños corriendo con alegría. Había un montón de puestos que venden comida, y nadie me la lata. Me encontré con esta escena cuando va a visitar los museos, y resulta que es mi recuerdo favorito de México!",,5,"Greater London, UK",23 de julio de 2017,feb de 2017
varias secciones que vicitar,"Es tan basto el lugar que en un día no te es suficiente para ver tanto museo, parque, zoológico, exposiciones, etc. ",,5,"cuernavaca, Mexico",21 de julio de 2017,ene de 2017
Boito lugar,"El pque esta super padre, pero esta lleno de vendedores y puestos que hacen que se vea mal. Muy buen parque para hacer un picnic con niños y disfrutar del lugar!! ",,4,"Querétaro, México",21 de julio de 2017,jul de 2017
Un maravilloso parque tranquilo en medio de la ciudad.,"Es un hermoso parque de Chapultepec (más concretamente un bosque) en el centro de la ciudad. Es un lugar muy tranquilo, ideal para ir a caminar o tomar algo de comida de los puestos de comida de los alrededores y lo tienen allí, especialmente cuando el día está un poco caliente. Yo estaba de paseo por la ciudad cuando accidentalmente entramos sin saberlo. Es un mundo diferente del ruidoso y lleno de agenda de la Reforma. También, cerca de algunos de los museos más importantes de la ciudad. Altamente recomendado",,5,"Atenas, Grecia",20 de julio de 2017,jun de 2017
Transportándonos en el tiempo,"Excelente lugar para visitar dedicándole todo un día para su recorrido. El zoológico, el Castillo y un paseo en tren por el bosque son los imperdibles.",,5,Argentina,20 de julio de 2017,jul de 2017
Maravilloso para pasar el día con la familia,"Puede visitar y también ir a la zoo, tienes muchas actividades puedes correr a pie, o en una bicicleta y encontrar muchas cosas que se puede hacer con su familia.",,5,"Acapulco, México",19 de julio de 2017,jun de 2017
Un pulmón en la ciudad,"Un lugar agradable dentro de la ciudad para escaparse de la ciudad.  Caminar por el bosque, sentarse a comer algo o simplemente descansar en un mundo verde y fresco.",,4,"Cartago, Costa Rica",19 de julio de 2017,jul de 2017
enorme y hermoso,"Es enorme y muy lindo ,le falta beberos de agua, no hay. pero se debe recórrelo es muy lindo y fresco a pesar del calor",,5,"Parana, Argentina",18 de julio de 2017,jul de 2017
Enorme Parque,El parque es enorme y hay un millón de cosas que hacer allí. Incluso hay un parque muy grande de skate y arte por todas partes.,,5,Estados Unidos,18 de julio de 2017,mar de 2017
Es imprescindible en el corazón de México!,"Usted debe ir a la Chapultepec, este es el corazón verde de la ciudad, relajarte, ver las ardillas e ir al castillo de Maximiliano",,5,"Monaco-Ville, Mónaco",15 de julio de 2017,jul de 2017
Oasis de relativa calma en la ciudad.,"Fui para una larga caminata así como una temprana mañana en el parque y disfrutamos mucho de los muchos senderos, la sombra y la relativa tranquilidad del parque. También hay lugares para comprar bocadillos y bebidas y hay mucho que ver en cuanto a museos, monumentos, etc. Una visita obligada si estás en la Ciudad de México",,5,"Keighley, UK",15 de julio de 2017,jun de 2017
Verde en medio de la ciudad,"Para llegar se puede tomar la línea 7 del metro y bajarse en la estación ""Auditorio"". Es grande, muy bonito, bien cuidado. Tiene un lago en el que se pueden rentar botes. Allí se encuentran el Castillo de Chapultepec (Museo Nacional de historia) y el zoológico. También hay tienditas para comprar recuerdos y lugares para comer.Recomendado.",,5,"Bogotá, Colombia",14 de julio de 2017,jun de 2017
haz el picnic nocturno de 20:00 a 23:00,"Con la finalidad de promover la convivencia ciudadana y el disfrute del espacio público, el segundo sábado de cada mes, se realiza el Picnic Nocturno en el Jardín Botánico, ubicado en la 1ª sección del bosque. Actividad para toda la familia.",,4,"Toledo, España",12 de julio de 2017,jul de 2017
Un Lugar muy bonito y completo,"Es un lugar con sitios muy bonitos, con varias cosas que conocer en un mismo lugar.  Lago, Zoologico, Centro cultural; museo, etc.  Se puede caminar y disfrutar solo o en compañia. Me senti tranquila y segura",,5,"Bogotá, Colombia",11 de julio de 2017,jul de 2017
Pulmon en el centro de la ciudad,"Hermoso, tranquilo, muy bien mantenido, naturaleza en su maxima expresion, que privilegio podet dusfrutar de un bosque asi. ",,5,"Bogotá, Colombia",11 de julio de 2017,jul de 2017
excelente para pasar un domingo (aunque está muy lleno),"Chapultepec es el lugar perfecto para escapar de la gran metrópoli que es el DF y respirar algo de aire puro mientras disfrutas de sus atracciones. Dentro del recinto arbolado hay museos, fuentes, un zoológico, una feria, monumentos, auditorios y áreas deportivas. Suficiente para tener entretenida a toda la familia durante días.",,4,"Toledo, España",11 de julio de 2017,jul de 2017
